major_slug,major_name,degree,total_major_credits,total_degree_credits,source,course_code,course_title,credits,category,req_group,req_group_pick,prereqs,coreqs,offered,notes,track_type
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,ITAL-UA 102,Intermediate Italian II,4,core_required,,0,,,both,,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,ITAL-UA 200,Introduction to Italian Literature,4,core_required,,0,ITAL-UA 102,,both,,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,LING-UA 1,Language and Mind,4,core_required,,0,,,both,,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,LING-UA 11,Phonetics and Phonology,4,core_required,,0,LING-UA 1,,both,,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,LING-UA 13,Morphology and Syntax,4,core_required,,0,LING-UA 1,,both,,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,LING-UA 15,Semantics and Pragmatics,4,core_required,,0,LING-UA 1,,both,,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,ELECTIVE-1,Italian and Linguistics Elective 1,4,major_elective,italing_electives,3,ITAL-UA 200|LING-UA 1,,varies,,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,ELECTIVE-2,Italian and Linguistics Elective 2,4,major_elective,italing_electives,3,ITAL-UA 200|LING-UA 1,,varies,,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,ELECTIVE-3,Italian and Linguistics Elective 3,4,major_elective,italing_electives,3,ITAL-UA 200|LING-UA 1,,varies,,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-1,Free Elective 1,4,major_elective,,0,,,both,,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-2,Free Elective 2,4,major_elective,,0,,,both,,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-8,Free Elective 8,4,major_elective,,0,,,both,,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-9,Free Elective 9,4,major_elective,,0,,,both,,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-10,Free Elective 10,4,major_elective,,0,,,both,,major
italian-linguistics-ba,Italian and Linguistics,BA,52,128,bulletin_knowledge,FREE-ELECTIVE-11,Free Elective 11,4,major_elective,,0,,,both,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,LANG-LEVEL-2,Foreign Language II,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,LANG-LEVEL-3,Foreign Language III,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,LANG-LEVEL-4,Foreign Language IV (Intermediate),4,gen_ed,,0,,,both,College Core Curriculum requirement,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,CORE-TEXTS,Texts and Ideas,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,CORE-CULTURES,Cultures and Contexts,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,LING-UA 1,Language and Mind,4,core_required,,0,,,both,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,LING-UA 11,Phonetics and Phonology,4,core_required,,0,LING-UA 1,,both,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,LING-UA 13,Morphology and Syntax,4,core_required,,0,LING-UA 1,,both,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,LING-UA 15,Semantics and Pragmatics,4,core_required,,0,LING-UA 1,,both,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,PSYCH-UA 29,Cognition,4,core_required,,0,PSYCH-UA 1,,both,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,PHIL-UA 101,Logic,4,core_required,,0,,,both,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,ELECTIVE-1,Language and Mind Elective 1,4,major_elective,langmind_electives,4,LING-UA 1,,varies,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,ELECTIVE-2,Language and Mind Elective 2,4,major_elective,langmind_electives,4,LING-UA 1,,varies,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,ELECTIVE-3,Language and Mind Elective 3,4,major_elective,langmind_electives,4,LING-UA 1,,varies,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,ELECTIVE-4,Language and Mind Elective 4,4,major_elective,langmind_electives,4,LING-UA 1,,varies,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,FREE-ELECTIVE-1,Free Elective 1,4,major_elective,,0,,,both,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,FREE-ELECTIVE-2,Free Elective 2,4,major_elective,,0,,,both,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,FREE-ELECTIVE-8,Free Elective 8,4,major_elective,,0,,,both,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,FREE-ELECTIVE-9,Free Elective 9,4,major_elective,,0,,,both,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,FREE-ELECTIVE-10,Free Elective 10,4,major_elective,,0,,,both,,major
language-mind-ba,Language and Mind,BA,40,128,bulletin_knowledge,FREE-ELECTIVE-11,Free Elective 11,4,major_elective,,0,,,both,,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-2,Foreign Language II,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-3,Foreign Language III,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,LANG-LEVEL-4,Foreign Language IV (Intermediate),4,gen_ed,,0,,,both,College Core Curriculum requirement,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,CORE-TEXTS,Texts and Ideas,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,CORE-CULTURES,Cultures and Contexts,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,GREEK-UA 1,Elementary Ancient Greek I,4,core_required,,0,,,fall,,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,GREEK-UA 2,Elementary Ancient Greek II,4,core_required,,0,GREEK-UA 1,,spring,,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,HELL-UA 100,Introduction to Hellenic Studies,4,core_required,,0,,,both,,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,HELL-UA 900,Senior Seminar,4,core_required,,0,HELL-UA 100,,varies,,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,ELECTIVE-1,Hellenic Studies Elective 1,4,major_elective,hell_electives,4,HELL-UA 100,,varies,,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,ELECTIVE-2,Hellenic Studies Elective 2,4,major_elective,hell_electives,4,HELL-UA 100,,varies,,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,ELECTIVE-3,Hellenic Studies Elective 3,4,major_elective,hell_electives,4,HELL-UA 100,,varies,,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,ELECTIVE-4,Hellenic Studies Elective 4,4,major_elective,hell_electives,4,HELL-UA 100,,varies,,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-1,Free Elective 1,4,major_elective,,0,,,both,,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-2,Free Elective 2,4,major_elective,,0,,,both,,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-8,Free Elective 8,4,major_elective,,0,,,both,,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-9,Free Elective 9,4,major_elective,,0,,,both,,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-10,Free Elective 10,4,major_elective,,0,,,both,,major
hellenic-studies-ba,Hellenic Studies,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-11,Free Elective 11,4,major_elective,,0,,,both,,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,LANG-LEVEL-2,Foreign Language II,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,LANG-LEVEL-3,Foreign Language III,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,LANG-LEVEL-4,Foreign Language IV (Intermediate),4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,CORE-TEXTS,Texts and Ideas,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,CORE-CULTURES,Cultures and Contexts,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,CLAS-UA 1,Introduction to Classical Civilization,4,core_required,,0,,,both,,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,CLAS-UA 100,Greek History,4,core_required,,0,CLAS-UA 1,,both,,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,CLAS-UA 101,Roman History,4,core_required,,0,CLAS-UA 1,,both,,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,CLAS-UA 900,Senior Seminar,4,core_required,,0,CLAS-UA 100|CLAS-UA 101,,varies,,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,ELECTIVE-1,Classical Civilization Elective 1,4,major_elective,clas_electives,4,CLAS-UA 1,,varies,,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,ELECTIVE-2,Classical Civilization Elective 2,4,major_elective,clas_electives,4,CLAS-UA 1,,varies,,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,ELECTIVE-3,Classical Civilization Elective 3,4,major_elective,clas_electives,4,CLAS-UA 1,,varies,,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,ELECTIVE-4,Classical Civilization Elective 4,4,major_elective,clas_electives,4,CLAS-UA 1,,varies,,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-1,Free Elective 1,4,major_elective,,0,,,both,,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-2,Free Elective 2,4,major_elective,,0,,,both,,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-8,Free Elective 8,4,major_elective,,0,,,both,,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-9,Free Elective 9,4,major_elective,,0,,,both,,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-10,Free Elective 10,4,major_elective,,0,,,both,,major
classical-civilization-ba,Classical Civilization,BA,36,128,bulletin_knowledge,FREE-ELECTIVE-11,Free Elective 11,4,major_elective,,0,,,both,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,LANG-LEVEL-2,Foreign Language II,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,LANG-LEVEL-3,Foreign Language III,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,LANG-LEVEL-4,Foreign Language IV (Intermediate),4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,CORE-TEXTS,Texts and Ideas,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,CORE-CULTURES,Cultures and Contexts,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,GREEK-UA 1,Elementary Ancient Greek I,4,core_required,,0,,,fall,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,GREEK-UA 2,Elementary Ancient Greek II,4,core_required,,0,GREEK-UA 1,,spring,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,LATIN-UA 1,Elementary Latin I,4,core_required,,0,,,fall,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,LATIN-UA 2,Elementary Latin II,4,core_required,,0,LATIN-UA 1,,spring,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,CLAS-UA 1,Introduction to Classical Civilization,4,core_required,,0,,,both,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,CLAS-UA 900,Senior Seminar,4,core_required,,0,CLAS-UA 1,,varies,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,ELECTIVE-1,Classics Elective 1,4,major_elective,class_electives,6,CLAS-UA 1,,varies,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,ELECTIVE-2,Classics Elective 2,4,major_elective,class_electives,6,CLAS-UA 1,,varies,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,ELECTIVE-3,Classics Elective 3,4,major_elective,class_electives,6,CLAS-UA 1,,varies,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,ELECTIVE-4,Classics Elective 4,4,major_elective,class_electives,6,CLAS-UA 1,,varies,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,ELECTIVE-5,Classics Elective 5,4,major_elective,class_electives,6,CLAS-UA 1,,varies,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,ELECTIVE-6,Classics Elective 6,4,major_elective,class_electives,6,CLAS-UA 1,,varies,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,FREE-ELECTIVE-1,Free Elective 1,4,major_elective,,0,,,both,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,FREE-ELECTIVE-2,Free Elective 2,4,major_elective,,0,,,both,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,FREE-ELECTIVE-3,Free Elective 3,4,major_elective,,0,,,both,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,FREE-ELECTIVE-4,Free Elective 4,4,major_elective,,0,,,both,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,FREE-ELECTIVE-5,Free Elective 5,4,major_elective,,0,,,both,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,FREE-ELECTIVE-6,Free Elective 6,4,major_elective,,0,,,both,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,FREE-ELECTIVE-7,Free Elective 7,4,major_elective,,0,,,both,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,FREE-ELECTIVE-8,Free Elective 8,4,major_elective,,0,,,both,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,FREE-ELECTIVE-9,Free Elective 9,4,major_elective,,0,,,both,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,FREE-ELECTIVE-10,Free Elective 10,4,major_elective,,0,,,both,,major
classics-ba,Classics,BA,48,128,bulletin_knowledge,FREE-ELECTIVE-11,Free Elective 11,4,major_elective,,0,,,both,,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,FIRST-YEAR-SEMINAR,First-Year Seminar,4,gen_ed,,0,,,fall,College Core Curriculum requirement,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,EXPOS-UA 1,Writing as Inquiry,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,LANG-LEVEL-1,Foreign Language I,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,LANG-LEVEL-2,Foreign Language II,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,LANG-LEVEL-3,Foreign Language III,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,LANG-LEVEL-4,Foreign Language IV (Intermediate),4,gen_ed,,0,,,both,College Core Curriculum requirement,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,CORE-TEXTS,Texts and Ideas,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,CORE-CULTURES,Cultures and Contexts,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,CORE-EXPRESSIVE,Expressive Culture,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,CORE-PHYSICAL-SCI,Physical Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,CORE-LIFE-SCI,Life Science,4,gen_ed,,0,,,both,College Core Curriculum requirement,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,DLIT-UA 1,Introduction to Drama and Theatre,4,core_required,,0,,,both,,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,CINE-UA 1,Introduction to Cinema Studies,4,core_required,,0,,,both,,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,DLIT-UA 200,History of Western Drama,4,core_required,,0,DLIT-UA 1,,both,,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,DLIT-UA 900,Senior Seminar,4,core_required,,0,DLIT-UA 200,,varies,,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,ELECTIVE-1,"Dramatic Literature, Theatre History, and Cinema Elective 1",4,major_elective,dlit_electives,4,DLIT-UA 1,,varies,,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,ELECTIVE-2,"Dramatic Literature, Theatre History, and Cinema Elective 2",4,major_elective,dlit_electives,4,DLIT-UA 1,,varies,,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,ELECTIVE-3,"Dramatic Literature, Theatre History, and Cinema Elective 3",4,major_elective,dlit_electives,4,DLIT-UA 1,,varies,,major
dramatic-literature-theatre-history-cinema-ba,"Dramatic Literature, Theatre History, and Cinema",BA,36,128,bulletin_knowledge,ELECTIVE-4,"Dramatic Literature, Theatre History, and Cinema Elective 4",4,major_elective,dlit_electives,4,DLIT-UA 1,,varies,,major
